4000 20000
1949 960 48
1949 2758 40
1949 943 37
1950 1951 69
1950 1579 48
1950 2466 89
1950 1054 39
1950 1487 90
1950 2735 36
1950 2784 40
1951 1952 92
1951 1522 34
1951 1587 42
1952 1953 44
1952 983 81
1952 1499 56
1952 1887 82
1952 662 11
1953 1954 51
1953 2967 71
1953 2153 9
1953 3272 31
1953 3392 12
1953 3342 92
1953 2809 53
1954 1955 19
1954 2296 64
1954 2650 29
1954 1333 34
1954 3556 48
1955 1956 15
1955 3248 60
1955 862 83
1955 2351 66
1955 2809 71
1955 606 37
1955 3848 15
1955 2625 68
1956 1957 69
1956 2019 2
1956 2441 19
1956 562 1
1956 377 7
1957 1958 20
1957 3336 52
1957 2256 86
1957 3504 27
1957 3174 3
1957 1583 14
1957 519 7
1957 1677 92
1958 1959 53
1958 531 61
1958 798 28
1958 485 79
1958 2285 37
1958 2921 51
1959 1960 8
1959 2008 91
1959 3013 21
1960 1961 86
1960 1388 92
1960 1935 43
1960 3749 17
1960 835 7
1960 3036 85
1961 1962 84
1961 3432 32
1961 900 80
1961 1647 17
1961 163 86
1961 3871 56
1962 1963 36
1962 3550 57
1962 945 74
1963 1964 42
1963 2986 35
1963 1067 2
1963 3772 8
1963 225 24
1964 1965 70
1964 2856 97
1964 2801 93
1964 3017 38
1964 1738 27
1964 3331 30
1964 2349 73
1965 1966 24
1965 3969 35
1965 3192 23
1965 519 10
1965 3113 56
1965 2221 42
1965 1422 38
1966 1967 93
1966 3538 66
1966 152 21
1966 3492 78
1966 3216 69
1966 730 99
1966 2172 77
1967 1968 5
1967 2696 21
1967 1461 2
1967 2021 9
1967 2665 17
1967 474 45
1968 1969 91
1968 2102 70
1968 2098 96
1968 2575 14
1968 3786 16
1969 1970 85
1969 3495 19
1969 2859 49
1969 37 48
1969 1405 82
1969 1514 63
1969 1836 10
1970 1971 44
1970 3634 70
1970 1591 4
1970 1697 41
1971 1972 90
1971 2602 11
1971 572 4
1971 3426 4
1971 3343 75
1972 1973 41
1973 1974 73
1973 677 56
1973 16 30
1973 582 42
1973 3074 97
1973 3473 95
1973 1859 24
1974 1975 27
1974 387 60
1974 2032 47
1974 454 81
1974 3240 99
1974 2017 40
1974 3778 72
1974 2201 74
1974 1436 17
1975 1976 3
1975 1146 8
1975 1069 26
1975 670 22
1975 482 88
1975 2376 77
1976 1977 44
1976 3556 58
1976 2448 86
1976 1180 6
1977 1978 10
1977 1056 54
1977 1964 10
1977 1847 4
1977 2867 89
1977 730 86
1977 853 42
1978 1979 71
1978 606 59
1978 227 59
1978 3569 83
1978 95 12
1978 2003 86
1979 1980 54
1979 1650 58
1979 1144 90
1979 1193 38
1980 1981 21
1980 1327 72
1980 613 38
1981 1982 34
1981 1056 6
1981 2047 43
1981 3072 1
1982 1983 76
1983 1984 91
1983 1837 85
1983 206 80
1983 3552 34
1983 1141 53
1983 352 5
1984 1985 66
1984 2098 49
1984 3206 93
1984 1747 11
1984 2277 99
1985 1986 51
1985 2945 13
1985 2787 82
1986 1987 10
1986 2799 71
1986 3440 52
1986 618 59
1986 3952 37
1986 1118 12
1987 1988 93
1987 2947 55
1987 3178 70
1987 1963 54
1987 3031 65
1987 1404 57
1987 412 80
1988 1989 25
1988 3349 49
1988 3117 83
1988 2386 40
1989 1990 79
1989 189 14
1989 3902 9
1989 501 32
1989 3042 82
1989 2147 62
1989 577 42
1990 1991 26
1990 1847 73
1990 2622 84
1990 1651 8
1991 1992 42
1991 2576 34
1991 1116 19
1991 2874 82
1991 3838 33
1991 2903 44
1991 2206 94
1991 2953 93
1991 1806 87
1992 1993 13
1992 368 16
1992 1374 17
1993 1994 32
1993 3980 37
1993 2730 30
1993 3064 19
1993 1649 4
1994 1995 77
1994 1062 17
1995 1996 19
1995 3800 78
1995 801 80
1995 190 1
1996 1997 14
1996 3337 87
1996 2162 18
1996 940 25
1996 2008 14
1997 1998 73
1997 3580 82
1997 535 45
1997 2637 43
1997 459 18
1997 1141 29
1998 1999 83
1998 3531 45
1998 3858 55
1998 840 26
1999 2000 70
1999 691 28
2000 2001 92
2000 3420 85
2000 551 100
2001 2002 2
2001 3049 52
2001 863 66
2002 2003 46
2002 1554 21
2002 616 8
2002 2382 72
2003 2004 37
2003 918 31
2003 3177 37
2003 2122 10
2004 2005 52
2004 2038 98
2004 3186 59
2004 2045 16
2004 1046 62
2005 2006 22
2005 1526 78
2006 2007 78
2006 3686 71
2007 2008 71
2007 1833 10
2007 1338 57
2008 2009 90
2008 1658 49
2008 3073 53
2008 3308 67
2008 141 87
2008 3949 43
2008 2947 86
2009 2010 54
2009 3466 21
2009 3654 98
2009 1867 9
2009 1708 33
2009 2573 46
2010 2011 8
2010 813 96
2010 1785 12
2010 3449 63
2011 2012 57
2011 1196 68
2011 3901 60
2011 124 12
2011 150 94
2011 3338 56
2011 3445 14
2012 2013 36
2012 945 84
2012 3733 26
2013 2014 37
2013 3659 81
2013 2284 34
2013 1314 71
2013 1303 1
2013 9 71
2013 1811 6
2013 1775 24
2014 2015 88
2014 3438 25
2014 2756 52
2014 2537 22
2014 2168 37
2014 1710 90
2014 1552 57
2014 2675 19
2014 1368 21
2014 1396 69
2015 2016 58
2015 1452 50
2015 1921 12
2016 2017 28
2016 3661 3
2016 2677 10
2016 3752 23
2016 2354 87
2016 3146 36
2016 1070 72
2016 978 41
2017 2018 37
2017 3728 74
2017 110 100
2017 1985 32
2018 2019 51
2018 148 58
2018 1263 58
2019 2020 93
2019 581 80
2020 2021 78
2020 527 78
2020 815 65
2020 3614 16
2021 2022 5
2021 2089 81
2021 2348 57
2021 457 61
2022 2023 7
2022 1757 97
2023 2024 25
2023 442 75
2023 2787 64
2023 841 78
2023 3893 17
2023 3090 3
2024 2025 38
2024 3437 7
2024 2635 58
2024 1587 93
2024 2162 14
2025 2026 57
2025 3363 61
2025 616 80
2025 3465 29
2025 846 66
2026 2027 11
2026 2838 51
2026 1011 91
2027 2028 46
2027 152 48
2027 457 70
2028 2029 28
2028 3652 19
2028 3540 72
2028 241 59
2028 713 28
2028 3428 83
2029 2030 94
2029 315 10
2029 1378 2
2029 2289 83
2029 1191 67
2029 3379 42
2029 1882 95
2029 3766 43
2030 2031 12
2030 732 48
2030 189 48
2030 1780 62
2030 884 20
2030 2461 3
2030 1340 17
2031 2032 97
2031 3438 82
2031 488 5
2031 1348 45
2032 2033 97
2032 168 31
2032 3831 2
2032 379 19
2032 2666 70
2033 2034 10
2033 190 30
2033 452 63
2033 3460 4
2033 668 83
2034 2035 44
2034 3468 25
2034 2899 32
2034 2379 90
2034 105 17
2034 3620 41
2034 131 73
2034 1119 19
2034 3385 21
2035 2036 77
2035 1239 14
2035 556 27
2035 3964 25
2035 1198 79
2035 3963 46
2036 2037 13
2036 273 23
2036 3295 29
2036 3734 58
2036 2880 20
2037 2038 84
2037 2984 88
2037 3535 93
2037 2535 38
2037 3427 32
2037 3480 74
2037 1697 56
2038 2039 94
2038 1764 75
2038 722 3
2038 2349 28
2039 2040 61
2039 2443 44
2039 1046 14
2039 788 52
2039 2647 8
2039 1893 1
2039 2129 76
2040 2041 16
2040 2101 14
2040 3202 56
2040 2971 41
2040 3912 100
2040 1078 6
2040 3686 99
2041 2042 43
2041 20 33
2041 1558 82
2041 3224 80
2041 3507 51
2042 2043 8
2042 1494 99
2042 1218 95
2042 33 78
2042 2608 11
2043 2044 48
2043 1246 41
2043 3023 29
2043 2520 86
2043 1962 27
2044 2045 24
2044 1485 25
2044 3900 19
2044 1587 58
2044 3027 64
2045 2046 55
2045 3672 31
2046 2047 16
2046 322 19
2046 1357 64
2046 988 75
2047 2048 5
2047 3061 38
2047 3017 93
2047 3788 33
2047 613 74
2047 3672 22
2047 563 29
2048 2049 23
2048 2307 64
2048 1208 67
2048 2828 74
2048 441 23
2048 2102 16
2048 2074 74
2048 464 39
2048 677 57
2048 1047 10
2048 296 67
2049 2050 2
2049 1944 3
2049 3982 44
2049 811 38
2050 2051 52
2050 1099 49
2050 1329 55
2050 2221 86
2050 295 61
2050 1323 31
2051 2052 83
2051 1544 52
2051 250 81
2051 3086 6
2052 2053 7
2052 2385 41
2052 2002 24
2052 393 83
2052 529 21
2052 2078 40
2052 854 52
2053 2054 27
2053 1053 51
2053 2490 1
2053 1016 75
2053 3564 69
2053 894 38
2053 416 22
2054 2055 36
2054 3847 46
2054 128 64
2054 300 17
2054 842 31
2055 2056 100
2055 942 38
2055 333 73
2055 668 91
2055 2795 29
2055 247 42
2056 2057 83
2056 3870 93
2057 2058 92
2057 1572 100
2057 1284 26
2057 3601 40
2057 1870 46
2057 3205 40
2057 1530 72
2058 2059 6
2058 3016 93
2058 2726 59
2058 2469 20
2058 3305 51
2059 2060 80
2059 3371 9
2059 3414 14
2060 2061 95
2060 1720 16
2060 2203 30
2060 655 68
2061 2062 51
2061 3021 87
2061 3337 6
2061 1906 9
2061 3599 44
2061 742 84
2062 2063 88
2062 535 14
2062 2772 71
2062 2838 38
2062 2912 29
2062 3062 96
2062 2002 4
2063 2064 10
2063 3787 30
2063 2202 82
2063 1283 12
2064 2065 69
2064 1282 9
2064 1101 90
2064 2732 2
2064 124 41
2065 2066 100
2065 98 61
2065 1294 46
2065 1308 96
2065 814 90
2066 2067 74
2066 1696 73
2066 3536 81
2066 1541 33
2066 2004 83
2066 1686 95
2067 2068 36
2067 3692 53
2067 2843 11
2068 2069 68
2068 1243 95
2068 174 1
2068 3646 10
2069 2070 47
2069 59 59
2070 2071 72
2071 2072 92
2071 2112 77
2071 1893 19
2072 2073 79
2072 650 68
2072 2553 77
2072 2467 31
2073 2074 35
2073 958 54
2073 1408 61
2074 2075 12
2074 1523 55
2074 3464 13
2074 487 1
2074 2560 22
2074 3170 90
2074 3805 57
2075 2076 29
2075 2412 79
2075 2005 31
2075 2665 89
2075 785 100
2076 2077 59
2076 429 65
2076 315 91
2076 1683 24
2076 3630 31
2076 3788 6
2076 1817 37
2077 2078 22
2077 635 61
2077 2861 79
2077 688 3
2077 1952 38
2077 2398 20
2077 1217 100
2078 2079 24
2078 2024 70
2078 2157 17
2078 1984 91
2079 2080 38
2079 3592 44
2079 51 62
2079 3090 95
2080 2081 82
2081 2082 76
2081 2221 20
2081 3136 17
2081 2762 87
2081 2961 18
2081 1123 74
2081 3431 83
2082 2083 10
2082 2996 65
2082 705 13
2082 1150 71
2083 2084 93
2083 2531 93
2083 528 15
2083 3903 87
2083 221 37
2084 2085 78
2085 2086 53
2085 1825 35
2085 2891 41
2086 2087 12
2086 3545 23
2086 432 85
2086 3429 25
2086 3133 43
2086 2963 92
2087 2088 17
2087 836 93
2087 2441 66
2087 3125 92
2087 1679 25
2087 3067 12
2087 547 74
2088 2089 58
2088 989 15
2088 1062 69
2089 2090 64
2089 894 69
2089 1660 5
2090 2091 28
2090 3572 42
2090 2781 45
2090 546 20
2090 1962 31
2090 777 99
2090 1398 18
2091 2092 90
2091 864 92
2091 209 37
2091 3833 8
2091 2198 76
2091 2843 84
2091 2031 96
2091 3583 44
2092 2093 72
2092 1877 89
2092 1971 93
2092 3990 58
2092 3346 13
2092 997 62
2092 688 16
2092 895 96
2092 518 84
2093 2094 46
2093 3317 11
2093 3235 34
2094 2095 48
2094 319 23
2094 1941 70
2094 245 94
2094 2845 31
2094 3904 51
2094 2747 62
2094 587 98
2095 2096 42
2095 1271 79
2095 2248 86
2095 268 81
2095 2336 95
2095 2974 29
2095 2858 18
2095 3682 50
2096 2097 50
2096 2130 84
2096 548 32
2096 2568 68
2096 3294 56
2096 2952 59
2096 2853 11
2096 966 3
2097 2098 67
2097 2459 97
2097 2455 61
2097 2555 89
2097 2059 45
2097 178 55
2098 2099 39
2098 2019 9
2098 1974 13
2098 537 97
2098 686 83
2099 2100 29
2099 2703 72
2099 3964 77
2099 2976 66
2099 1306 44
2099 716 75
2099 424 89
2100 2101 61
2100 1637 81
2100 3517 93
2100 3614 99
2100 3158 28
2101 2102 31
2101 2466 1
2101 3533 74
2101 2254 7
2101 2591 65
2102 2103 34
2102 2265 42
2102 1886 12
2102 2314 38
2102 735 2
2103 2104 57
2104 2105 14
2104 1782 24
2104 1601 41
2104 2234 95
2105 2106 60
2105 839 16
2105 1355 23
2106 2107 55
2106 3584 14
2106 1644 30
2106 865 77
2106 2458 89
2107 2108 93
2107 3240 19
2107 325 74
2107 3648 29
2107 320 13
2107 267 32
2108 2109 82
2108 704 50
2108 3743 21
2108 1916 73
2108 1361 5
2108 3213 85
2108 782 3
2109 2110 18
2109 1662 36
2109 2246 1
2110 2111 80
2110 1431 48
2111 2112 50
2111 3992 27
2111 2452 53
2111 200 7
2112 2113 38
2112 272 46
2112 1534 61
2112 3139 71
2112 1748 38
2112 698 34
2112 3356 77
2113 2114 70
2113 575 47
2113 839 65
2113 1814 72
2114 2115 4
2114 3205 100
2114 1472 50
2114 3793 78
2114 417 92
2114 1412 71
2114 16 24
2115 2116 28
2115 2129 81
2115 2045 71
2115 3561 19
2115 3742 51
2115 892 50
2115 2604 4
2116 2117 34
2116 947 67
2116 531 60
2116 1930 43
2117 2118 19
2117 547 36
2117 213 11
2117 3782 14
2117 1181 41
2117 761 22
2117 3921 22
2117 2074 21
2118 2119 18
2118 2901 77
2118 2701 83
2118 236 4
2119 2120 72
2119 542 25
2119 119 54
2120 2121 38
2120 884 5
2120 3298 45
2120 108 26
2120 3786 13
2121 2122 48
2121 87 48
2121 1116 5
2121 2394 63
2121 60 81
2121 3464 49
2122 2123 29
2122 3165 60
2122 1410 61
2122 75 43
2123 2124 56
2123 2059 59
2124 2125 67
2124 1718 38
2124 1068 40
2124 2388 40
2124 3331 30
2124 3078 98
2125 2126 17
2125 91 17
2125 2805 50
2125 2610 8
2125 1213 70
2126 2127 88
2126 1797 43
2126 1058 19
2127 2128 60
2127 880 83
2127 3764 84
2128 2129 12
2128 207 100
2128 14 24
2129 2130 98
2129 2221 12
2129 902 19
2130 2131 17
2130 2520 75
2130 3546 24
2130 3641 23
2131 2132 15
2131 1740 94
2131 664 66
2131 3530 48
2132 2133 79
2132 2679 63
2132 1206 92
2132 394 70
2132 2729 94
2133 2134 86
2133 107 10
2133 67 84
2133 1471 11
2133 2796 53
2133 1396 31
2134 2135 76
2134 2475 30
2134 2471 61
2134 998 88
2135 2136 90
2135 2906 72
2135 358 2
2135 860 60
2135 1048 67
2135 3371 91
2135 1738 13
2136 2137 69
2136 1806 100
2136 3071 6
2137 2138 65
2137 1589 94
2137 1138 6
2137 684 47
2137 1963 3
2137 427 80
2138 2139 83
2138 3082 37
2138 686 56
2138 995 74
2139 2140 94
2139 1465 37
2139 15 37
2139 3343 63
2140 2141 53
2140 2159 83
2140 1270 96
2140 508 83
2140 3752 47
2140 2500 97
2140 509 37
2140 3103 75
2140 1432 59
2141 2142 38
2141 3728 71
2141 2992 80
2141 2197 1
2141 1156 11
2142 2143 43
2142 2809 84
2142 377 82
2142 1176 15
2142 1285 86
2143 2144 12
2143 2420 6
2143 2951 92
2143 1723 41
2144 2145 6
2144 2471 22
2144 3686 35
2144 1455 85
2145 2146 60
2145 1641 98
2145 145 76
2145 637 32
2145 1352 32
2146 2147 53
2146 35 11
2146 3833 20
2146 2036 89
2146 1480 70
2146 1755 34
2146 1963 61
2146 966 83
2147 2148 57
2147 2870 6
2147 246 96
2147 1596 62
2147 1394 45
2147 3166 53
2148 2149 29
2148 3526 72
2148 2819 30
2148 2766 13
2149 2150 79
2149 2346 49
2150 2151 59
2150 903 16
2150 2335 87
2150 1852 13
2151 2152 87
2151 2784 30
2151 2425 39
2151 3075 34
2151 1601 33
2152 2153 68
2152 2316 81
2152 3661 65
2152 3423 63
2153 2154 56
2153 1197 4
2153 1237 20
2153 1770 79
2153 451 24
2153 3763 16
2153 3993 7
2153 3933 19
2153 3748 65
2153 1523 41
2154 2155 84
2154 845 40
2155 2156 71
2155 1707 92
2155 3766 88
2155 341 46
2155 2406 53
2155 1206 51
2155 1397 24
2155 2310 4
2156 2157 22
2156 184 85
2156 1952 43
2156 901 98
2157 2158 45
2157 3013 48
2157 1178 40
2157 2261 3
2157 1882 38
2157 3340 70
2158 2159 40
2158 3349 93
2158 986 85
2158 2690 13
2158 3829 95
2158 955 72
2159 2160 18
2159 283 1
2159 194 30
2160 2161 84
2160 3889 89
2160 3531 99
2160 329 86
2160 3029 53
2161 2162 59
2161 2398 29
2161 3428 26
2162 2163 46
2162 3672 2
2162 3077 80
2162 1469 67
2162 2228 46
2163 2164 69
2163 2982 6
2163 2507 42
2163 1062 44
2163 1421 12
2163 639 75
2163 1639 27
2164 2165 70
2164 741 50
2164 3944 27
2164 1101 37
2165 2166 51
2165 2159 53
2165 2914 60
2165 2410 32
2166 2167 64
2166 1485 29
2166 153 26
2166 2513 76
2166 3313 80
2166 1458 72
2167 2168 70
2167 3051 29
2167 64 30
2167 2130 81
2167 3285 23
2167 1010 39
2168 2169 95
2168 3532 72
2168 2238 58
2168 2653 10
2168 85 58
2168 2045 17
2168 3466 80
2169 2170 100
2169 1368 84
2169 1616 67
2169 2143 34
2169 2415 11
2169 3768 41
2169 641 36
2169 2276 26
2169 3982 39
2169 2016 34
2170 2171 69
2170 3493 80
2170 2806 53
2170 1212 72
2171 2172 92
2171 1276 21
2171 2711 57
2172 2173 15
2172 1318 44
2172 2914 53
2172 3286 98
2172 1490 29
2172 3048 71
2173 2174 97
2173 3856 32
2173 3438 39
2173 2964 79
2173 1316 38
2174 2175 68
2174 3776 60
2174 3941 27
2175 2176 24
2175 3696 55
2175 1541 92
2175 135 30
2175 1677 93
2175 2446 3
2175 3837 59
2176 2177 55
2176 2283 9
2176 1871 64
2176 1331 40
2176 3301 90
2176 3963 24
2177 2178 7
2177 1133 54
2178 2179 57
2178 1206 82
2178 3989 16
2178 1504 34
2179 2180 14
2179 2138 99
2179 183 75
2180 2181 17
2180 1140 57
2180 2173 3
2180 1162 56
2180 2903 10
2180 3433 64
2181 2182 94
2181 341 77
2181 1334 97
2182 2183 53
2182 1508 65
2182 2341 49
2182 2295 32
2182 1794 80
2182 2766 61
2183 2184 86
2183 1597 89
2184 2185 1
2184 1319 60
2184 3995 95
2184 818 11
2184 2437 6
2185 2186 94
2185 2347 29
2185 3035 70
2186 2187 48
2186 2698 61
2186 551 7
2186 3190 47
2186 3075 33
2187 2188 26
2187 795 6
2187 577 70
2188 2189 22
2188 3965 51
2189 2190 98
2189 3880 69
2189 532 96
2190 2191 12
2190 2846 62
2190 618 13
2191 2192 26
2191 1908 77
2191 1390 80
2191 3494 71
2191 3026 71
2191 590 94
2192 2193 89
2192 369 65
2192 207 78
2192 1238 56
2192 3434 56
2193 2194 58
2193 2373 79
2193 124 22
2193 1104 77
2194 2195 85
2194 604 52
2194 3096 80
2194 3999 69
2194 2861 95
2195 2196 21
2195 3587 33
2195 3360 48
2196 2197 23
2196 1696 79
2196 2325 18
2196 2824 75
2196 209 83
2196 949 24
2197 2198 59
2197 1409 23
2197 1680 93
2197 3933 71
2197 3898 4
2198 2199 99
2198 495 15
2198 2684 14
2198 3033 72
2198 2490 58
2198 3072 13
2199 2200 66
2199 3046 56
2199 826 11
2199 878 17
2200 2201 18
2200 1501 2
2200 3623 63
2200 2321 80
2200 3644 70
2201 2202 87
2201 1836 15
2201 2732 85
2201 479 28
2201 3351 22
2201 3569 42
2201 2479 22
2201 3566 10
2202 2203 54
2202 1721 29
2202 1481 64
2202 2616 28
2203 2204 39
2203 3749 76
2203 72 47
2203 2778 55
2203 1336 48
2203 2859 100
2204 2205 13
2204 1377 11
2204 3522 77
2204 1674 88
2204 1088 66
2205 2206 91
2205 1451 46
2205 2609 38
2205 2287 84
2206 2207 51
2206 476 78
2206 3564 100
2206 3109 14
2206 3353 88
2206 3874 17
2207 2208 7
2208 2209 48
2208 560 56
2208 3202 24
2208 2764 75
2208 2445 32
2208 995 67
2209 2210 77
2209 295 42
2209 3759 55
2209 2931 3
2209 20 34
2210 2211 3
2210 1162 8
2210 1602 93
2210 1607 2
2210 2961 40
2210 1819 32
2211 2212 36
2211 841 87
2211 2202 46
2211 2395 44
2211 837 77
2211 795 43
2212 2213 1
2212 3301 8
2212 2917 77
2212 357 24
2212 1809 75
2212 2013 94
2212 1287 15
2212 784 89
2213 2214 10
2213 2574 85
2213 3589 33
2213 2927 24
2213 2963 93
2214 2215 89
2214 2775 86
2214 2640 59
2214 3226 19
2215 2216 40
2215 2124 39
2215 327 39
2215 1098 74
2215 1091 50
2215 1074 56
2215 2542 62
2215 1275 43
2216 2217 85
2216 888 57
2216 764 94
2216 2840 23
2216 1726 65
2216 1422 61
2217 2218 26
2217 1391 87
2217 761 1
2217 423 28
2217 3206 78
2217 1869 54
2217 407 48
2217 1066 89
2218 2219 85
2218 2934 25
2218 994 46
2218 3484 13
2219 2220 86
2219 2611 43
2219 2890 47
2219 3595 39
2219 460 54
2219 3426 99
2219 869 23
2220 2221 63
2220 3492 79
2220 3576 2
2220 1535 42
2220 685 78
2221 2222 89
2221 336 65
2221 3137 16
2221 3145 86
2221 2411 64
2221 1478 98
2221 673 76
2221 3829 27
2222 2223 9
2222 2548 90
2222 3183 10
2223 2224 81
2223 3688 54
2223 1041 17
2223 1879 85
2224 2225 79
2224 1930 34
2224 2503 2
2224 3627 40
2224 1204 94
2224 1498 49
2224 3006 54
2224 2764 19
2225 2226 12
2225 395 43
2225 3131 48
2225 1773 12
2225 3995 10
2225 1703 89
2225 3925 59
2226 2227 94
2226 3533 52
2227 2228 46
2227 567 23
2227 1584 9
2228 2229 81
2228 2606 96
2228 2815 45
2228 2673 92
2228 3553 93
2228 889 76
2228 1586 85
2228 1713 68
2229 2230 51
2229 1166 81
2229 1821 72
2229 3217 100
2230 2231 72
2230 680 10
2230 543 83
2231 2232 22
2231 2927 47
2231 3075 66
2231 3304 11
2231 2718 24
2232 2233 47
2232 2081 70
2232 3662 17
2232 241 86
2232 2816 41
2232 2018 14
2233 2234 22
2233 3658 92
2233 3973 27
2233 1294 49
2233 1041 96
2234 2235 77
2234 2678 68
2234 1932 64
2234 3384 8
2235 2236 68
2235 377 13
2235 1840 57
2235 2192 53
2235 2465 52
2235 1153 35
2235 589 7
2236 2237 66
2236 3113 65
2236 1106 34
2236 723 13
2237 2238 70
2237 362 23
2237 2290 9
2237 2815 93
2237 2026 40
2237 1682 88
2238 2239 61
2238 2620 9
2238 3076 55
2239 2240 27
2239 3687 74
2239 3225 77
2239 3955 71
2239 1287 98
2240 2241 18
2240 1243 26
2240 3327 23
2240 2547 47
2241 2242 83
2241 1041 87
2241 923 55
2242 2243 27
2242 1561 63
2242 652 85
2242 1895 83
2242 2879 81
2242 2041 31
2243 2244 6
2243 2096 76
2243 1074 43
2243 3362 14
2243 3134 59
2243 2390 61
2243 1712 36
2243 1640 94
2244 2245 34
2244 560 44
2245 2246 58
2245 3259 52
2245 2076 23
2245 3103 47
2246 2247 94
2246 1664 63
2246 3623 95
2246 2175 91
2246 2855 13
2246 3393 64
2246 2879 100
2246 2997 9
2246 3016 86
2247 2248 73
2247 2849 57
2247 3896 37
2247 2358 27
2247 2825 28
2247 2748 3
2247 2653 21
2248 2249 61
2248 870 91
2248 1733 90
2248 1365 36
2248 3042 98
2248 3677 42
2249 2250 95
2249 2041 61
2250 2251 12
2250 1052 7
2250 2468 32
2250 7 54
2250 349 73
2250 2012 2
2251 2252 26
2251 2176 10
2251 3956 57
2251 193 9
2251 1826 10
2251 2171 3
2251 2895 99
2252 2253 83
2252 1422 21
2252 3818 58
2252 3003 24
2253 2254 50
2253 3261 16
2253 2121 76
2254 2255 35
2254 451 55
2254 1996 12
2254 2853 55
2255 2256 42
2255 2041 24
2255 3683 39
2255 2848 64
2255 1777 31
2255 984 98
2255 3893 67
2255 3706 25
2256 2257 76
2256 3214 80
2256 2971 39
2257 2258 91
2257 3402 60
2257 1127 70
2258 2259 47
2258 2549 45
2258 851 34
2258 2147 77
2258 2940 84
2259 2260 99
2259 332 20
2259 1608 5
2259 356 23
2259 691 78
2260 2261 48
2260 3156 52
2260 2356 80
2260 1434 15
2260 3515 95
2261 2262 41
2261 2948 49
2261 1355 84
2261 1885 7
2261 2990 97
2261 2099 100
2261 2698 41
2261 2996 61
2262 2263 59
2262 2167 75
2262 2089 34
2262 2127 66
2263 2264 27
2263 2833 58
2263 2 58
2263 3398 23
2263 3232 57
2263 3783 23
2264 2265 6
2264 2303 49
2264 1600 57
2264 3322 60
2264 3374 78
2265 2266 3
2265 2978 39
2265 2827 20
2265 1503 91
2265 3111 47
2266 2267 73
2266 2805 93
2266 284 58
2266 2980 70
2266 2466 77
2266 949 35
2266 3194 42
2266 2111 18
2267 2268 21
2267 2378 7
2267 588 87
2267 368 43
2267 3812 32
2267 2109 69
2268 2269 38
2268 3630 89
2268 1082 44
2268 2821 93
2268 1086 13
2268 3908 21
2269 2270 19
2269 1502 100
2270 2271 51
2270 3171 96
2270 2645 33
2270 253 33
2270 1415 74
2270 1450 60
2271 2272 46
2271 1022 59
2271 3294 19
2271 1296 33
2271 3465 23
2272 2273 55
2272 2255 48
2272 3378 51
2272 1131 77
2272 62 40
2273 2274 73
2273 744 17
2273 2661 9
2273 1505 89
2273 3951 95
2274 2275 92
2274 3678 86
2274 3495 79
2274 621 45
2274 209 36
2274 857 64
2275 2276 64
2275 2196 22
2275 2839 62
2276 2277 85
2276 3202 8
2276 3189 9
2276 2617 14
2276 1877 24
2276 2623 10
2276 1548 29
2276 2293 2
2277 2278 81
2277 2344 66
2277 1051 9
2277 1004 35
2277 2242 71
2277 3990 53
2277 1108 21
2277 1657 17
2278 2279 86
2278 1322 73
2278 2866 69
2278 574 45
2279 2280 85
2279 1993 6
2279 361 17
2279 3489 39
2279 3518 56
2279 644 10
2280 2281 59
2280 14 1
2280 1045 94
2280 3489 12
2280 2558 96
2281 2282 91
2281 571 71
2281 482 84
2281 3700 36
2282 2283 22
2282 2119 50
2282 1212 49
2283 2284 23
2283 2587 77
2284 2285 98
2284 1473 62
2284 2561 40
2284 937 75
2284 613 81
2284 139 37
2284 918 57
2285 2286 12
2285 1938 69
2285 1425 44
2286 2287 20
2286 18 34
2286 3475 51
2287 2288 34
2287 1254 86
2287 3673 2
2287 1695 79
2287 3882 4
2287 2590 30
2288 2289 52
2288 2033 86
2288 2554 39
2288 2983 11
2289 2290 87
2289 385 10
2290 2291 26
2290 2401 87
2290 44 26
2290 3874 66
2291 2292 29
2291 2881 79
2291 3219 45
2291 1447 83
2291 2164 90
2291 1881 86
2291 1003 6
2291 64 23
2292 2293 27
2292 1205 31
2292 3610 48
2292 3983 18
2292 1726 11
2292 1924 65
2293 2294 42
2293 3656 75
2293 3444 84
2293 2361 46
2293 1282 57
2294 2295 21
2294 3102 100
2294 3899 88
2294 1050 34
2294 1062 94
2295 2296 70
2295 3740 18
2295 1039 32
2295 48 56
2296 2297 70
2296 3609 13
2297 2298 24
2297 1115 11
2297 3495 53
2297 3369 8
2297 3762 95
2298 2299 83
2298 2910 47
2298 345 22
2298 2916 74
2299 2300 87
2299 774 46
2299 3642 55
2299 1165 77
2299 2624 12
2299 2570 75
2300 2301 25
2300 3429 94
2300 472 73
2300 567 91
2300 2805 80
2301 2302 61
2301 3489 7
2301 3916 68
2301 1415 72
2301 2031 6
2302 2303 52
2302 490 71
2302 279 79
2303 2304 48
2303 3336 80
2303 2754 79
2304 2305 24
2304 730 16
2304 335 97
2304 2119 85
2305 2306 58
2305 3393 73
2305 2202 92
2305 2946 5
2305 2349 2
2305 664 4
2305 912 25
2306 2307 87
2306 30 32
2306 817 42
2306 2431 46
2306 3025 90
2306 3028 93
2306 3184 22
2307 2308 100
2307 542 14
2307 1423 11
2307 3447 40
2307 3446 86
2307 1440 73
2307 1278 12
2307 3917 70
2307 1362 18
2308 2309 71
2308 3292 23
2309 2310 61
